WMO;Float S/N;PTT;Float;Last Tx;Last cycle;Battery;Launch Date;Cruise;Last Cycle Pmax;Surface float;Hydraulic;Last Cycle Grounded;Platform Maker;Firmware Version;Pr Version;Project Name;Float Owner;Pi Name;Deploy Platform;PR Experiment ID;N_LEVEL;Alert Status;Alert Error Flags;Alert Info Flags;Alert Warning Flags
3901670;AL2500-18DE001;55134;ARVOR;2022-39-12 10:39:47;140;ok;2018-19-21 01:19:00;M148;;;-;0;NKE;5605B04;4.52;;BSH;Birgit Klein;METEOR;ARGO-BSH;;0;[];[];[]
3901963;AI2600-16FR106;480003i;ARVOR;2022-41-11 03:41:32;154;ok;2018-35-30 05:35:00;Southern Pacific Sector;;;-;0;NKE;5900A04;5.45;MOCCA-EU;Euro-Argo;Romain Cancouet;SA AGULHAS II;MOCCA-EU;;0;[];[];[]
3901939;AI2600-16FR082;360123i;ARVOR;2022-01-07 09:01:14;167;ok;2017-30-18 12:30:00;Gough;;;-;0;NKE;5900A01;5.44;MOCCA-EU;Euro-Argo;Romain Cancouet;SA AGULHAS II;MOCCA-EU;;0;[];[];[]
3901938;AI2600-16FR081;360822i;ARVOR;2022-03-05 09:03:20;165;ok;2017-07-06 08:07:00;GOUGH;;;-;0;NKE;5900A01;5.44;MOCCA-EU;Euro-Argo;Romain Cancouet;SA AGULHAS II;MOCCA-EU;;0;[];[];[]
3901932;AL2500-16FR030;163464;ARVOR;2022-58-10 12:58:35;141;ok;2018-26-08 07:26:00;RETRO-EZR;;;-;0;NKE;5605B04;4.52;;Euro-Argo;Jose Lluis Pelegri;HESPERIDES;MOCCA-EU;;0;[];[];[]
3901883;AI2600-16FR046;360623i;ARVOR;2022-52-14 11:52:02;191;ok;2017-29-28 02:29:00;PLA27;;;-;0;NKE;5900A01;5.44;MOCCA-NETH;KNMI;Andreas Sterl;PLANCIUS;MOCCA-NETH;;0;[];[];[]
3901855;AI2600-16FR018;390129;ARVOR;2022-32-11 12:32:50;400;ok;2016-10-22 11:10:00;ARGO BG-18;;;-;0;NKE;5900A01;5.44;MOCCA;Euro-Argo;Pierre-Marie Poulain;IVA-1;MOCCA;;0;[];[];[]
3901851;AI2600-16FR014;360310;ARVOR;2022-34-06 12:34:33;212;ok;2016-25-25 10:25:00;AREX2016;;;-;0;NKE;5900A00;5.43;MOCCA;IOPAN;Waldemar Walczowski;OCEANIA;Euro-Argo;;0;[];[];[]
3901866;AI2600-16FR029;390528;ARVOR;2022-35-11 03:35:56;201;ok;2016-06-17 10:06:00;M131;;;-;0;NKE;5900A00;5.43;MOCCA;Euro-Argo;Peter Brandt;METEOR;MOCCA;;0;[];[];[]
3901868;AI2600-16FR031;360011;ARVOR;2022-05-06 09:05:43;201;ok;2016-00-12 09:00:00;M131;;;-;0;NKE;5900A00;5.43;MOCCA;Euro-Argo;Peter Brandt;METEOR;MOCCA;;0;[];[];[]
3901867;AI2600-16FR030;390628;ARVOR;2022-04-05 06:04:55;201;ok;2016-25-11 07:25:00;M131;;;-;0;NKE;5900A00;5.43;MOCCA;Euro-Argo;Peter Brandt;METEOR;MOCCA;;0;[];[];[]
3901878;AI2600-16FR041;360223i;ARVOR;2022-12-05 12:12:32;182;ok;2017-14-19 04:14:00;Transit;;;-;0;NKE;5900A01;5.44;MOCCA-NETH;KNMI;Andreas Sterl;PLANCIUS;MOCCA-NETH;;0;[];[];[]
3901873;AI2600-16FR036;390504;ARVOR;2022-12-08 12:12:56;205;ok;2016-45-04 04:45:00;2016618;;;-;0;NKE;5900A00;5.43;MOCCA;Euro-Argo;Romain Cancouet;HAKON MOSBY;MOCCA;;0;[];[];[]
3901872;AI2600-16FR035;360409;ARVOR;2022-35-06 12:35:50;206;ok;2016-03-23 08:03:30;2016618;;;-;0;NKE;5900A00;5.43;MOCCA;Euro-Argo;Romain Cancouet;HAKON MOSBY;Euro-Argo;;0;[];[];[]
3900785;5280;100574;APEX;2022-56-14 04:56:10;343;ok;2012-23-06 03:23:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Ka'imimoana;US ARGO PROJECT;;0;[];[];[]
3901649;AL2500-17DE026;41075;ARVOR;2022-46-11 02:46:39;155;ok;2018-01-20 11:01:00;PS111;;;-;0;NKE;5605B04;4.52;;BSH;Birgit Klein;POLARSTERN;ARGO-BSH;;0;[];[];[]
3901647;AL2500-17DE028;41077;ARVOR;2022-31-13 02:31:07;155;ok;2018-44-22 10:44:00;PS111;;;-;0;NKE;5605B04;4.52;;BSH;Birgit Klein;POLARSTERN;ARGO-BSH;;0;[];[];[]
3901884;AI2600-16FR047;360717i;ARVOR;2022-16-10 12:16:55;183;ok;2017-15-14 04:15:00;Transit;;;-;0;NKE;5900A01;5.44;MOCCA-NETH;KNMI;Andreas Sterl;PLANCIUS;MOCCA-NETH;;0;[];[];[]
3901945;AI2600-16FR088;390614i;ARVOR;2022-05-04 06:05:20;162;ok;2017-20-04 07:20:00;ORANGE MARINE;;;-;0;NKE;5900A01;5.44;MOCCA-EU;Euro-Argo;Romain Cancouet;PIERRE DE FERMAT;MOCCA-EU;;0;[];[];[]
4901434;5322;100580;APEX;2022-57-09 10:57:46;361;ok;2011-50-18 07:50:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Marcus Langseth;US ARGO PROJECT;;0;[];[];[]
5902425;8412;n/a;SOLO_II;2022-50-12 05:50:04;265;ok;2015-00-22 07:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902429;8416;n/a;SOLO_II;2022-37-05 09:37:00;256;ok;2015-00-25 01:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902451;8442;n/a;SOLO_II;2022-15-09 02:15:56;234;ok;2016-00-12 04:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 11Dec15";;US ARGO PROJECT;;DEAN ROEMMICH;M/V Braveheart;US ARGO PROJECT;;0;[];[];[]
5902455;8446;n/a;SOLO_II;2022-53-09 02:53:57;235;ok;2016-00-14 08:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 11Dec15";;US ARGO PROJECT;;DEAN ROEMMICH;M/V Braveheart;US ARGO PROJECT;;0;[];[];[]
5902453;8444;n/a;SOLO_II;2022-40-14 06:40:02;235;ok;2016-00-13 09:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 11Dec15";;US ARGO PROJECT;;DEAN ROEMMICH;M/V Braveheart;US ARGO PROJECT;;0;[];[];[]
5902459;8447;n/a;SOLO_II;2022-01-07 08:01:58;231;ok;2016-00-28 04:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 23Feb16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Investigator;US ARGO PROJECT;;0;[];[];[]
5902458;8390;n/a;SOLO_II;2022-25-10 10:25:00;233;ok;2016-00-27 10:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 23Feb16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Investigator;US ARGO PROJECT;;0;[];[];[]
5902401;8387;n/a;SOLO_II;2022-02-13 01:02:04;261;ok;2015-00-23 07:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902407;8394;n/a;SOLO_II;2022-36-09 12:36:00;260;ok;2015-00-27 12:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902411;8398;n/a;SOLO_II;2022-18-13 02:18:58;260;ok;2015-00-29 07:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902487;8479;n/a;SOLO_II;2022-07-14 11:07:00;202;ok;2016-00-05 02:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902481;8473;n/a;SOLO_II;2022-47-09 10:47:00;203;ok;2016-00-19 07:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902434;8421;n/a;SOLO_II;2022-45-08 09:45:00;256;ok;2015-00-29 01:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902436;8423;n/a;SOLO_II;2022-19-04 04:19:03;255;ok;2015-00-31 07:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902439;8426;n/a;SOLO_II;2022-44-12 10:44:59;256;ok;2015-00-02 10:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 07Jul15";;ARGO NEW ZEALAND;;PHIL SUTTON;R/V Kaharoa;ARGO NEW ZEALAND;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902423;8410;n/a;SOLO_II;2022-51-06 09:51:00;257;ok;2015-00-19 10:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902420;8407;n/a;SOLO_II;2022-08-06 10:08:00;257;ok;2015-00-14 03:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902491;8483;n/a;SOLO_II;2022-36-10 04:36:03;201;ok;2016-00-09 02:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902484;8476;n/a;SOLO_II;2022-29-13 04:29:00;208;ok;2016-00-24 01:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902485;8477;n/a;SOLO_II;2022-50-11 11:50:04;203;ok;2016-00-26 01:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902488;8480;n/a;SOLO_II;2022-47-06 10:47:00;205;ok;2016-00-06 03:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902469;8469;n/a;SOLO_II;2022-28-11 04:28:00;204;ok;2016-00-12 06:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902493;8485;n/a;SOLO_II;2022-58-11 12:58:02;201;ok;2016-00-11 06:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902499;8508;n/a;SOLO_II;2022-15-05 12:15:00;202;ok;2016-00-06 02:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902497;8506;n/a;SOLO_II;2022-31-14 08:31:03;203;ok;2016-00-05 03:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5903676;5099;42984;APEX;2022-57-11 10:57:59;403;ok;2011-56-08 12:56:00;;;;-;0;WRC;62608;;Argo Australia;CSIRO;Susan Wijffels;Buxlink;Argo Australia;;0;[];[];[]
5902348;8257;n/a;SOLO_II;2022-37-08 04:37:03;306;ok;2014-00-18 04:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 21Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902372;8293;n/a;SOLO_II;2022-43-11 09:43:03;300;ok;2014-00-28 03:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902373;8294;n/a;SOLO_II;2022-18-07 06:18:00;300;ok;2014-00-29 05:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902378;8301;n/a;SOLO_II;2022-43-06 12:43:03;299;ok;2014-00-04 11:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902379;8302;n/a;SOLO_II;2022-39-11 11:39:59;301;ok;2014-00-22 11:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902351;8260;n/a;SOLO_II;2022-58-08 03:58:02;311;ok;2014-00-23 08:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902357;8266;n/a;SOLO_II;2022-22-09 03:22:02;309;ok;2014-00-27 10:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902354;8263;n/a;SOLO_II;2022-27-20 03:27:56;308;ok;2014-00-25 07:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5904173;6424;46397;APEX;2022-37-09 11:37:31;294;ok;2014-05-10 07:05:00;;;;-;0;TWR;082913;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Knorr;US ARGO PROJECT;;0;[];[];[]
5902377;8299;n/a;SOLO_II;2022-26-04 11:26:01;299;ok;2014-00-03 01:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902371;8292;n/a;SOLO_II;2022-44-11 12:44:56;301;ok;2014-00-27 07:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902364;8285;n/a;SOLO_II;2022-50-07 06:50:00;300;ok;2014-00-22 08:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
5902361;8282;n/a;SOLO_II;2022-31-09 05:31:03;301;ok;2014-00-19 08:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902362;8283;n/a;SOLO_II;2022-25-10 10:25:00;301;ok;2014-00-20 11:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902365;8286;n/a;SOLO_II;2022-22-12 12:22:02;330;ok;2014-00-23 11:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 22Jul14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902410;8397;n/a;SOLO_II;2022-09-09 11:09:01;259;ok;2015-00-29 03:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902416;8403;n/a;SOLO_II;2022-10-07 06:10:00;258;ok;2015-00-04 10:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902418;8405;n/a;SOLO_II;2022-43-05 04:43:58;257;ok;2015-00-13 01:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 07Jul15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902335;8242;n/a;SOLO_II;2022-47-14 03:47:00;337;ok;2014-00-10 03:00:00;;;;-;0;SIO_IDG;"V01.50; SBE602 10Dec13";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5902467;8466;n/a;SOLO_II;2022-36-07 08:36:58;209;ok;2016-00-08 04:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902465;8453;n/a;SOLO_II;2022-36-07 05:36:58;229;ok;2016-00-19 06:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 23Feb16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Investigator;US ARGO PROJECT;;0;[];[];[]
5903862;5839;108700;APEX;2022-47-06 12:47:15;340;ok;2012-11-27 04:11:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Baruna Jaya III;US ARGO PROJECT;;0;[];[];[]
5902520;6016;n/a;SOLO_D;2022-53-03 08:53:57;157;ok;2016-00-16 10:00:00;;;;-;0;SIO_IDG;"D00.50; SBE603 20Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5903807;5274;100568;APEX;2022-48-24 10:48:19;350;ok;2012-58-13 01:58:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Marcus Langseth;US ARGO PROJECT;;0;[];[];[]
5902472;8449;n/a;SOLO_II;2022-47-05 09:47:00;219;ok;2016-00-28 12:00:00;;;;-;0;SIO_IDG;"V02.10; SBE602 11May16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5902513;8523;n/a;SOLO_II;2022-50-08 04:50:01;207;ok;2016-00-29 05:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5902519;8530;n/a;SOLO_II;2022-00-11 02:00:58;207;ok;2016-00-04 02:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5902505;8515;n/a;SOLO_II;2022-58-06 01:58:57;199;ok;2016-00-14 12:00:00;;;;-;0;SIO_IDG;"V02.20; SBE602 27Jul16";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5903860;5321;100591;APEX;2022-15-08 07:15:22;340;ok;2012-08-26 01:08:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Baruna Jaya III;US ARGO PROJECT;;0;[];[];[]
5903821;5283;100577;APEX;2022-29-06 10:29:09;355;ok;2011-44-19 08:44:00;;;;-;0;WRC;122707;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Ka'imimoana;US ARGO PROJECT;;0;[];[];[]
5903822;4634;95255;APEX;2022-48-07 09:48:34;355;ok;2011-03-21 08:03:00;;;;-;0;WRC;092708;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Ka'imimoana;US ARGO PROJECT;;0;[];[];[]
5904528;8183;n/a;SOLO_II;2022-33-13 02:33:56;374;ok;2013-00-09 04:00:00;;;;-;0;SIO_IDG;"V01.50; SBE602 20Sep13";;US ARGO PROJECT;;DEAN ROEMMICH;M/V Shokalskiy;US ARGO PROJECT;;0;[];[];[]
5905642;8278;n/a;APEX;2022-47-12 08:47:00;130;ok;2018-28-17 12:28:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904792;7326;n/a;APEX;2022-47-12 10:47:40;197;ok;2016-50-26 11:50:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905646;8287;n/a;APEX;2022-11-09 07:11:40;136;ok;2018-43-23 01:43:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904797;7351;n/a;APEX;2022-34-13 12:34:50;197;ok;2016-44-27 02:44:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905644;8285;n/a;APEX;2022-27-09 12:27:40;130;ok;2018-13-22 10:13:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904791;7268;n/a;APEX;2022-10-14 09:10:30;202;ok;2016-47-29 10:47:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905648;8289;n/a;APEX;2022-17-10 10:17:00;135;ok;2018-54-17 11:54:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904783;7664;n/a;APEX;2022-00-09 11:00:10;205;ok;2016-46-09 11:46:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5904781;7662;n/a;APEX;2022-38-09 12:38:00;205;ok;2016-58-10 04:58:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5904785;7666;n/a;APEX;2022-59-07 04:59:30;205;ok;2016-12-11 11:12:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5905684;8661;n/a;SOLO_II;2022-15-12 03:15:59;139;ok;2018-00-06 02:00:00;;;;-;0;SIO_IDG;"V02.50; SBE602 20Feb18";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905683;8660;n/a;SOLO_II;2022-16-12 07:16:02;139;ok;2018-00-05 03:00:00;;;;-;0;SIO_IDG;"V02.50; SBE602 20Feb18";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905689;8666;n/a;SOLO_II;2022-25-15 02:25:00;138;ok;2018-00-20 04:00:00;;;;-;0;SIO_IDG;"V02.50; SBE602 20Feb18";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904357;8162;n/a;SOLO_II;2022-28-15 02:28:02;367;ok;2013-00-09 01:00:00;;;;-;0;SIO_IDG;"V01.50; SBE602 17May13";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5904593;0488;n/a;NAVIS_A;2022-54-09 04:54:40;212;ok;2016-34-28 12:34:00;;;;-;0;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Cabo de Hornos;US ARGO PROJECT;;0;[];[];[]
5905680;8646;n/a;SOLO_II;2022-38-12 03:38:01;154;ok;2018-00-12 01:00:00;;;;-;0;SIO_IDG;"V02.40; SBE602 15Aug17";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Tangaroa;US ARGO PROJECT;;0;[];[];[]
5904585;0456;n/a;NAVIS_A;2022-02-08 09:02:50;255;ok;2015-48-25 01:48:00;;;;-;0;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V NOAA Ship Ronald Brown;US ARGO PROJECT;;0;[];[];[]
5905673;0880;n/a;NAVIS_A;2022-06-09 01:06:40;134;ok;2018-17-18 05:17:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Blue Fin;Argo PMEL;;0;[];[];[]
5904587;0458;n/a;NAVIS_A;2022-04-13 08:04:40;255;ok;2015-52-30 03:52:00;;;;-;0;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V NOAA Ship Ronald Brown;US ARGO PROJECT;;0;[];[];[]
5905670;0877;n/a;NAVIS_A;2022-26-02 11:26:00;134;ok;2018-05-10 01:05:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Blue Fin;Argo PMEL;;0;[];[];[]
5904779;7660;n/a;APEX;2022-42-06 10:42:10;284;ok;2016-43-11 07:43:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5905089;7424;n/a;APEX;2022-50-14 02:50:40;188;ok;2017-14-05 03:14:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;USNS Mary Sears;US ARGO PROJECT;;0;[];[];[]
5905083;7363;n/a;APEX;2022-50-13 11:50:00;188;ok;2017-52-04 03:52:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;USNS Mary Sears;US ARGO PROJECT;;0;[];[];[]
5905085;7365;n/a;APEX;2022-41-13 05:41:40;188;ok;2017-03-04 06:03:00;;;;-;0;TWR;070115;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;USNS Mary Sears;US ARGO PROJECT;;0;[];[];[]
